"Distance quakes/tectonic_plates","Distance uniform_law/tectonic_plates"
32912.9741945441,720959.789741241
29966.1602629093,1095547.36145308
31930.2463428466,1113042.22373548
39513.0651731665,2185296.71848603
28885.0276175367,115413.260604695
26589.0122124435,633158.502360634
83285.0274216957,852642.760513014
99454.5495397551,1245041.18547449
40701.0759502045,496787.039053384
31921.5267930838,214886.802895654
39973.6166266627,2605557.8787463
46979.7859864776,174454.436820515
6552.40954060239,1550792.46144807
76655.4678477872,292951.531736507
32053.0980987941,125886.88378324
108455.090138846,1470852.85733506
269053.471184412,629937.512075701
167304.095362134,2538937.32127108
21836.8447310843,46283.5485047918
66473.4606941356,43333.826620004
57820.5897847859,1016553.37293273
50972.3560529745,186678.92016505
856834.279276331,297324.588090449
93443.2933593422,1389360.04298349
19330.1764643317,351290.656304227
24277.8713166961,428310.097460572
19599.561811331,1590439.07187323
141756.153451785,2531577.59024262
58555.3842647231,472181.995888373
197354.28522208,2484522.90225859
68460.3574147811,481374.921990551
278233.496209808,201821.965080229
83987.4810976242,1306910.10098876
125354.788154091,1378426.4409673
89181.0198774453,439397.976553022
81252.7744450361,2550798.94140931
73739.2571163046,146117.818365906
251351.085301637,1349658.37671187
237605.997232469,1954500.20850663
18527.237156376,406480.303439401
115486.387751013,409423.391562561
276401.689229348,54885.7621609572
11530.730904544,81961.330000313
59269.7722464129,507861.343492204
67578.6204864053,702454.103809506
56441.9399042814,43686.1055842464
37291.7242126863,2159437.149489
68789.7588337529,1001774.30428685
83335.5260526806,1161830.66042027
60646.7859019994,958741.550039051
37637.0468057447,1035120.58248986
48325.292353458,2128755.71769872
55980.3069839735,1581496.8314089
40696.8072061834,616208.066725382
50628.9530023509,2743742.56078288
16212.3901224108,371087.726370912
19468.2522589143,727675.266595511
166549.26507444,384073.593451223
46460.5975860106,67050.8111398606
26510.7839876486,3224766.61319995
33870.9157247412,1544919.32178835
45616.9904034823,2043385.1546123
35072.1927229914,157793.047495786
61599.144318628,547843.2291982
55131.6684405429,2549191.94724251
224868.737317928,45346.093216634
63926.7543711453,589083.236891412
82422.0381891775,615245.904860902
93130.5604980218,1809445.08212126
63034.7134031114,2848204.35915989
84630.6908680265,1791509.52288666
245080.008085511,675411.200923303
175565.462768853,504596.132260977
33995.2849466738,1491246.35715031
31212.1472989698,160540.067596637
105021.72352581,209665.308037873
80507.911241502,132514.549819731
80052.2559636506,1195292.0650378
115924.585942429,2873419.17564911
202479.849347299,272515.519130311
417350.346015504,1748570.39647155
114479.245677796,1466873.71797232
99890.7234573763,297131.980710223
101050.150288059,1296007.86870563
10135.2607388207,448228.160655334
95801.1654144657,1024664.74771128
93826.1107510245,1155492.20360915
88407.7654895104,700197.853825412
83159.550521099,1194303.38925296
77216.2195915815,254528.885129581
92234.6503627366,729884.930278636
74897.74316427,787598.253030146
73641.0854191478,2778494.60939906
53112.3001858793,1186603.14623752
90472.7416300742,2687465.23656498
101112.913800196,1574456.61202971
90966.6560552898,148592.368101485
93023.8092529108,477447.127488257
39154.0258169637,120374.270102831
79238.8265285304,1796000.04316637
208901.028337553,1008519.09937867
30155.2587353613,488772.044934401
74221.6382977964,622650.542762306
52532.1500283441,564156.513911934
19451.614238329,400305.011127927
183246.644179224,520842.258864386
263649.405891713,1683449.97297997
261399.194229382,1415623.31865283
261620.876571334,1378785.12141554
258412.036477496,376360.042824153
20458.4589512721,65851.5796607923
155582.415208611,1637590.99792117
41041.408812985,913613.163297868
38901.7086825259,2955620.18851167
83616.2039993149,1331880.90459506
52947.4738836682,759252.283850599
94160.851206788,753050.458097049
97430.6717708975,552596.446191669
9230.17435245319,255360.485391087
202653.225378491,1649839.28740335
161157.197775455,492391.810769343
111605.493598312,2366457.7262569
1256121.63838481,123377.352087602
74214.7290838204,75539.5719414419
1244004.82803867,52805.0669959416
1241934.33136342,2554000.97470174
9775.24643123002,2397774.84424687
1241777.40010655,2521505.88384757
274932.991287856,2318173.18240989
51003.8915824369,862087.98575665
37617.3387491146,914860.196020589
19971.4785700731,520034.105416706
227320.524884563,334500.992457151
43662.2040225694,505549.055065668
213255.319955981,394949.344271549
137433.581990514,3122844.42496371
586678.382520993,829416.342362906
44360.0454212125,159090.464492999
24865.9320323159,958414.692687459
25743.7903770486,1718408.75389348
12537.3987193216,42358.73728754
25373.3730615388,2541005.83720423
32148.944726161,1179552.72610032
418551.25665228,406872.477284989
31081.0983480044,286400.35117174
98990.6530786782,30182.889879553
76806.5637103463,1642341.4890943
46757.6961277001,556707.039268349
52286.5595778914,1519387.10916364
94142.0828331419,30690.5264384329
98815.2357454763,1389913.18468734
49608.8223518854,355754.101034184
26882.2672732676,1199935.34402981
22676.0920430974,1585126.42006788
28292.7019732944,175209.440833569
919585.432941077,776649.556090824
146639.765951462,1757223.38984893
651325.877451174,2246922.27612097
115314.119450976,360276.236752928
39922.7175346491,2331384.95323848
27998.3401663782,136667.14897052
421873.342467905,1281766.40263669
96328.5043720001,2270093.77126669
18544.7659003555,743256.906484532
37035.9321416648,211331.629128143
5348.77730590664,513024.387053922
90555.1122835768,308059.567472198
8029.91307754494,305500.213213116
26272.7934194902,1404921.50879
38611.03286058,1269463.99040301
25309.5404556007,264967.08058266
11638.1062053916,1276221.81545916
104649.83470808,2649957.73617813
57800.2653766804,2195649.66008495
143499.041567488,628769.775106236
14268.248076516,97739.0558904454
126440.199214678,1283024.97835504
100845.089988918,121817.856202645
60724.8047511851,304229.432711744
136450.872549545,824901.492586287
139316.543342661,2720713.8222197
65733.3076368176,1484594.93086205
81380.4749209786,1700792.41953077
401550.772817424,1851884.98599556
129596.209036237,41378.88744864
138679.219742338,1738851.73877124
44071.1576079267,1040067.39718099
12951.8597497528,128606.150423975
26820.5878996272,17115.569761244
246490.495457527,251628.632376175
535893.108670517,499718.789383762
10516.9793251857,1628569.33323549
13062.2899552831,295664.863435783
578516.265966134,478850.428964587
18853.5667232054,1799436.45263103
93299.0189130325,2432339.76773876
82266.8796346268,337268.543968978
14309.3638247196,631914.947519818
49054.9456993101,1222382.33765696
55501.6909476633,284710.524764375
94775.4962600702,756056.582252285
42946.8428699613,504774.596924214
115848.70559848,981302.537780951
33077.4351636167,392586.722061896
27563.3929436874,727224.5523124
288570.877473542,2228850.75814957
102653.040559012,50418.135782636
172707.587971842,1699842.0487025
14526.6527277904,125094.39390127
17829.183752064,50311.0988795423
48989.261693555,1456026.21569524
53767.6935366657,2755682.67402762
14055.1990567014,79895.166487617
14242.6113081315,747876.855382751
9558.96260430715,681223.93510481
151330.547776597,1588903.02127474
51489.3448574107,1073394.36008997
36945.1396367388,869832.410165416
207361.529707668,84955.0320561403
56380.6136341709,130258.411179006
139767.471598594,912502.641354398
137422.308303491,1991390.86367789
158262.320170488,1786528.09520711
149373.751735973,227707.781009725
1242644.55519171,426940.664091059
96592.734105605,1442545.33468992
82283.0960530891,749896.063908297
921733.888133699,626505.12236494
30633.3027942992,2105955.02495974
19872.9185149306,983910.472448514
27023.6717517823,24468.6167070502
81676.2856991846,1356952.62034427
86983.3339350882,1337952.70863153
65231.5602956544,250048.751397248
124359.163502591,1061752.06367877
117934.285274955,528799.779626208
10530.6754147247,64166.7426039703
77808.4161569448,3245861.9724006
5508.02478222258,872289.365136536
575286.33375108,16624.4644890829
82426.3352789483,494563.737126518
40964.5077306745,1533514.70363221
39312.0383081455,1755380.27717726
51109.1246363863,284123.484045752
43481.3316802298,528519.071174938
46619.6424416629,999876.406292246
45972.3051018238,501821.614374722
23474.6122105548,788349.90479721
175305.827035571,2465090.62859328
31227.8564516402,2702733.93251532
477564.206095347,11032.8875219823
118106.358746307,1252141.99744175
275292.915793303,1419377.98311726
6813.97684680569,2540691.58220677
98089.6394240268,2023776.6856932
29032.2106173164,688315.531566395
118023.088435975,513451.932845568
122382.770439429,906410.439264429
3537838.63354863,91635.0354009159
14504.8557861757,1570807.0053682
81394.7757574759,362543.899734182
1089357.00724304,109431.213890535
80634.3503420287,845989.576327842
14971.3264222306,43509.4631533848
32114.5895611573,327873.022717134
29030.9157268254,160023.091501161
40976.9964204443,313904.411674642
52345.9526888396,228644.623173383
39368.8666104158,50379.2572283553
42500.7115264367,639823.366381382
157571.190594263,1668608.2909667
147040.415184826,166045.288712833
1793861.28951416,345164.598153875
83605.584628304,1323832.12653344
16158.915300242,659162.784183069
42566.9229841579,211760.424826966
127070.558576908,1711868.43988401
86106.4246768479,2102694.49811855
320333.276753715,760988.406548344
43479.3868838709,609655.216492708
931413.787710259,156673.627549717
46022.6343872469,1477595.77503565
366863.977997366,646919.002852241
64956.8049848094,521573.349905766
80462.6620769107,772522.632531494
64558.7543678507,204021.206267191
48199.4732944809,2523236.05885915
61232.6256902968,1959365.24182659
61531.3819224147,2061145.10274379
92311.6328109822,1296166.16668548
24616.639623025,63801.7703027634
39402.9466057319,22079.1755817547
39469.4015364542,210953.89677246
60074.0807135202,18351.2531558201
39672.1489914296,1131365.31418476
32100.6769646827,1468967.69863748
251368.818520606,349677.817621616
48064.1671966451,2212956.20501419
64184.9466207432,1902946.79158476
536012.436360071,749027.369542586
523837.721049781,900542.48229146
288033.209562466,1856831.55410984
31930.1958384723,607073.019970017
98684.9948060919,110885.507975789
523070.686379417,21181.4596029814
30924.3688848175,51253.7430066227
32561.7884137496,124059.052726594
536528.623979278,61730.0928929158
529898.326639332,1685389.15842282
43111.0512838432,2213659.13313287
144327.998037318,2334532.38268316
63884.6871009269,769352.334355564
88053.7172174793,248516.30149389
20919.3939955947,55666.7504343421
59548.4434325484,1870465.76055655
202137.760156871,1616808.41255607
184690.831420523,950922.723025639
72716.2027714287,190253.369540154
67484.4548908792,1162642.38467346
112881.022658327,1517118.83587812
224350.010116209,1420455.01306463
14633.2931110151,767155.485749041
36043.2150715838,513929.950747865
256740.805738302,579076.745201222
38271.7863742964,2194334.03853671
86814.0195964351,830584.357670186
25875.0858842614,654013.757324087
8048.61387785208,317344.387032517
9135.51509402407,46426.3235726984
82664.5468991499,1301243.62688758
27749.8097333783,2285104.84266106
45414.6197496937,463828.158889859
79922.6278890805,548361.739638702
291061.400986939,133604.812596915
153648.200607069,661964.879052895
4421.92797720623,195461.034493339
22846.6254568177,1194825.40032839
39796.1509751511,242052.901641602
163236.958462808,2859528.76429276
54856.833707797,2409109.68684455
92632.0401712617,374072.560463559
97646.271679224,737931.969456285
11688.4011523797,348958.895462574
65973.5176468651,1543352.2255791
66290.2639084932,492292.574166599
150436.121461035,925053.910886181
43780.4750809204,246987.689141389
6961.27858264955,1399097.57484391
54489.7327220314,1254671.02958603
76420.3293492331,787691.07016381
22479.8782640739,650012.38261229
10132.3444643579,1549679.10901931
71059.4963363791,330016.538395005
90874.8282073019,1809951.89126721
135819.055922847,721943.21301941
49715.6497711424,2702714.26103641
56191.3678760602,613737.467711581
39069.1706568414,1472331.07070518
116033.749765861,255976.348577538
44664.3654674029,867457.974798604
236874.213602155,1326908.48742596
219867.086788882,730554.242489867
185715.946933552,476953.219263444
51107.8378968352,135674.379650826
50478.3078829238,322004.208783644
71515.9482853337,1313423.3602035
78057.3889135536,381823.161029729
241391.449517191,443127.880243727
28420.1323995859,1946635.32984554
166599.363899431,927829.419779005
155475.924190324,983197.193829881
15685.2798162753,73822.6941999418
358828.715569834,1678127.01545847
46566.3152403463,1245185.54636282
33740.7240782283,675339.401556077
772121.85646937,2413166.3926851
50878.6556732135,381523.152996982
533110.782027794,289464.498020493
36414.7871765754,2353204.85015033
34607.8590584769,444877.040350123
57813.0476095265,1514873.70276024
25228.2288108966,1642357.14578197
121549.205363253,442033.208800794
4900.90988610632,1836800.09613577
20966.5856110848,1501655.84176935
109944.622162175,1025599.42323351
62265.3404177393,3008348.19570342
132151.300471219,277560.24852615
53684.390330795,2327842.22470234
116711.419270875,857466.285578139
178906.587783306,2152782.28531097
22713.0695793056,2568325.80003174
795331.650181427,3586826.00694379
285395.232016249,268618.879169577
123615.862317052,2610088.90984022
111421.183279558,823776.57318325
24158.7552158563,1550929.8790673
432442.170463393,1649157.40405634
80102.7412616751,1580605.93343531
94410.3820137761,89522.876686839
118586.246271691,749153.231994164
95750.4290429639,1487855.35691762
52683.6313555555,3664668.7923953
60694.7656666328,524360.176447133
56133.4872313698,1459677.189979
54422.5361465439,1458565.62837307
304945.527771529,450518.324767908
173996.84152209,1049721.07666619
46858.1343969931,328675.436206057
40230.8705630946,908379.888564636
129525.763484631,329368.190472933
11082.9044876044,2521888.34662539
44619.1394355905,232433.775543733
56857.0068300345,141746.340575495
91380.136014453,267084.619256886
31353.1359427273,34817.827537968
29257.622179045,480581.519038642
92201.3339007352,775401.556101719
3945.41311587428,790354.294058968
12013.8317161329,706281.926117093
42191.0053155432,2197315.12650342
20536.3407958108,334279.374173036
25434.5902292336,1759071.71526341
43621.3776454611,1062092.02857686
43493.8680305347,621404.577775864
189542.392587172,366161.978248516
127404.125136381,1246397.56765961
10692.5793360697,273589.000367117
43176.0621918644,685676.491043538
57889.6246207613,319451.749652087
19546.3330424749,145614.378523855
51994.7188011584,829559.614848283
56916.9424255585,2845759.98132943
52774.5901027297,2516787.47408667
61377.4604480534,253124.245970682
65952.9693938927,893106.267600677
41676.248418129,996909.870441224
20516.5033866314,254072.470061572
4911.16095538347,10921.6543667204
4928.46786741932,2258584.39596353
31230.2628289027,637641.073456978
61759.8421689845,161397.048891418
35803.3828674689,648127.861091513
16041.001334807,1151750.54932587
57379.7731853394,1055116.54791745
99134.8245570865,212180.12636608
26885.6013351441,551771.418787195
53385.5849588677,705125.684309393
59756.5314274831,765111.915612768
131522.326025272,34809.7018414804
92545.0216636967,589039.651654665
228148.918666023,1543560.57344486
72299.2202767398,1264617.85477802
81387.044193111,2698046.80329709
50687.5321796753,728132.168379036
51957.2881954328,358518.581024043
72323.3057962652,3626525.49125425
24233.5017782516,924747.944359633
70803.2360374793,798519.853589665
91048.2140920203,166915.445348955
88613.6256365925,1889601.06195561
53744.5005894466,214348.105154659
237368.211595685,12922.7009281656
35440.5127058323,1647418.82601145
91624.5021221561,368735.904603815
62830.3042104451,582116.97156676
131854.817108612,1295090.99369545
72718.9198560123,184692.185672179
29943.0597098206,1747689.28524017
83003.3654353065,647335.795848965
21029.5563540805,510991.519108696
111634.836422044,1115918.30957506
517484.563194277,666811.705196183
219077.07424119,776020.019135055
884857.094576414,912611.739968131
21415.7768481121,47779.109308814
83191.7979193269,452656.798311509
239943.527018943,913233.764044841
241608.031697309,37239.3597735502
102597.458295287,498846.511023182
45407.6537296678,1124151.24062899
53523.0914788135,362841.438056781
4864.31172278716,519419.010758696
120017.547596272,1118113.81896343
15443.1990008659,1865630.36347473
155045.082225,420569.637174566
30944.8072991024,1808313.94521659
41510.6727125754,147723.437047977
79216.2719243984,113330.394871669
64349.1685932635,62667.1708327481
45014.8409794063,1097477.24566697
56860.335362724,847791.923633553
74059.540864952,2175793.56284392
60923.5705278022,1047087.54371182
244153.102886972,99784.6472470126
35109.7742196249,146147.245484467
63497.9095820011,25823.4408136999
100658.365014991,109045.076005944
136285.624664876,234055.435083261
51401.2883950111,75690.9214464082
124195.715260352,1357462.13939471
475497.068521998,1446765.52023522
512710.979223168,867439.68768607
160712.145249979,210290.92893976
186574.134825537,46682.5067290424
75146.1717551161,1487036.91112009
39784.9556101653,389631.183823012
45518.4158339627,576947.464306097
58545.9516908531,2062265.22552775
55227.8209424891,640113.620169243
117447.190015339,1674337.04778791
79687.4343782088,1750116.80821236
2064.1389968306,1461492.34991079
50007.6462741029,338320.823803964
71776.7919158124,576269.424887021
33527.3890351498,1165588.3233236
199757.138301061,50753.5660581288
201345.978148332,1223170.4580361
250567.471468707,984224.386095367
33841.8482002382,220051.70478462
94399.5100689055,2236128.80274796
71315.9848871278,507204.664636678
30350.8408656349,1256817.73586427
18170.6851173823,506105.085127025
65601.1571398223,744937.038181563
40169.5654160085,1000464.60526431
96613.6982155559,1104777.19922057
6174.7316273496,831055.448509502
205877.87351955,143461.139279434
34477.2062493475,500178.114667719
90982.1612025583,365478.951531861
19694.336342263,197879.636318899
9729.03991761514,55370.5159731085
61060.3157359757,1923553.92733144
62168.7254833852,32633.6127552777
171220.288249169,2329435.03618313
97757.3697488014,2646960.18755889
132090.813513372,1382376.66969586
110510.903490825,1495333.65754795
119901.813435965,2560110.3361312
42222.6882576463,1763286.89706471
43867.3438744026,1891972.79579584
55566.5611611115,359005.618363666
66146.5404101156,747391.369682183
62629.0367172958,83445.9733944885
587234.242628916,869420.516344823
1093.93945379434,1279632.29805713
93167.9948848882,1373757.71971733
104640.013020676,370163.845483671
28200.7384143354,1534173.45026372
99881.1710712177,317423.008477065
265210.507427057,392542.060785237
758958.930416811,616589.298998273
16274.2933806011,310418.430455957
69861.5303954907,309760.443531707
92384.7136866365,555696.725448901
188109.741964046,2573561.08708063
138236.081263278,2283435.08162986
69923.4581871196,2067211.92718961
43920.4708978314,137845.132713634
63715.6025327935,911566.639650867
56269.5781517397,579127.216584867
92192.6632819161,1719072.34011071
157893.08045865,1289459.54428017
12315.2117407946,1405993.02181765
114666.406140143,1056057.4109112
273283.454736546,328425.719553533
21980.520638274,491542.278571026
57713.8989968384,444918.62585181
22861.9381121437,1525729.24385258
28253.1993781974,1548330.73831487
43535.7427828762,278389.407171213
49847.2683306678,391003.723319251
61411.2894101417,516313.63096403
60846.6199262705,1334612.9601313
45096.6484795482,304793.170044001
75835.9314935522,18900.503310041
39876.8699126563,1947818.51303489
29969.9577748638,497527.105039543
88337.1962427001,1596592.13703893
53299.7025427892,1284820.41003613
273811.695860778,215237.473754135
273607.405130058,2954547.95622422
52392.861087771,2239202.13251775
25071.5657724299,994967.969244701
83329.2148572567,478925.729474576
136720.398939774,2025647.23470843
16037.4669713322,389041.689861262
96879.0430068349,143941.978371122
76429.4418278855,273591.829556323
22816.0118327551,1499977.4898376
52372.1392555356,261690.552582631
102933.0235859,665774.794164383
55903.9072567215,710896.716929767
87593.1521819449,2326525.39276298
17355.9398756001,148346.84315545
131262.258053674,440777.524803932
77639.6454745046,290350.920650899
516630.37986944,757664.407374996
522884.737411627,1673783.34481675
169796.033262286,469388.23205066
292148.63947306,145537.713990874
206917.550714641,793789.335275955
51894.6304569874,637239.415134632
43125.6633727469,424946.494444822
56695.4411470058,2040370.88223165
103576.551755951,2307349.51666153
113300.357142,2168866.26488855
81221.2074557732,98849.0237531008
79583.5664129979,130454.463950211
88429.422861184,1666782.51159481
49752.5875179422,489104.430737282
111020.48866446,572212.121099135
62197.7650768989,1869866.43963421
43233.0536445066,460288.607125411
88124.4742465264,247015.773345932
92347.4295493451,64644.8483068214
120752.08514769,11288.771431381
117187.015867279,600604.60608661
115044.253954817,251222.742560962
29964.1329883087,1358251.80816034
56975.1041762829,255560.511265597
60612.3386815846,1600558.83060845
85756.9631299832,1511097.36217551
83789.2387447552,991384.185526351
115977.832714956,1723962.04376343
22893.2618121877,918195.199282143
10032.4497378752,1507869.83099709
96260.0368571912,1219288.5095515
61954.0724982676,181955.108204105
65718.7782359899,89660.0703519941
84794.4611013842,2821908.22403935
61547.6616105474,2682296.64429401
76051.1385022911,2350788.36275387
33018.6684213724,776112.190428477
110196.224938967,402681.048374458
67263.3154289305,3601622.33949611
126232.714967128,1077064.87941191
77722.095068682,150466.555078657
78090.4554697106,660930.984655416
71370.6098156687,570002.317771419
66660.8492933653,822046.932569987
11288.1892526698,801801.455100178
448047.348706331,1254385.13665595
196856.838654332,235393.868203547
101211.149875251,58122.4696683462
41260.0009172636,512459.179262474
353912.490664635,613141.839832933
103479.527715468,2441349.68816355
313494.473148148,1695122.64530985
231011.695785233,45750.1549521541
46916.9517116395,2396500.06728717
15797.3823864693,109534.180185692
285957.184805417,39203.7608415654
26592.1041533593,1674835.67290328
88327.6981572227,1039079.15913133
21335.2332249066,71425.9770349224
22307.7691996434,1409632.43611369
28680.0325042128,2691271.06970655
56315.6626968878,377573.156229315
98794.8467518202,832241.163888263
36922.0546308257,763644.021314114
53582.1220381214,225372.393243283
360795.531409798,543784.026324265
115611.71178835,2245371.57892793
339298.846709371,1418874.49067331
40294.6329310877,2076847.3326423
13772.2100138772,515716.424521269
49612.7410193843,17119.553487173
338514.892329383,61891.5942876984
28126.6975719308,2233765.42953118
98325.0679430556,109506.581618766
44622.8975703336,679579.538202226
246163.273765689,539567.836324124
260277.517948922,88148.0378413771
296062.481010626,1569833.56390261
535895.437605285,467422.765358153
26427.5606005306,985674.170309449
45195.2283275771,1829718.16996623
80244.1914625645,1080903.8688415
34114.8032158892,1142330.96889978
66241.1584259458,29408.5366014291
112879.472066691,680166.782793638
118895.859871597,777810.965184109
14145.5232370557,973864.284341768
118968.514699879,92093.8400315131
21481.4096278424,176883.285475751
85495.908654321,1184823.39813777
407769.278708429,861128.951231771
75034.8426152302,111651.029336929
149641.240610707,34231.4132096574
25848.6027708311,1470212.65669401
213956.679521683,2360502.52184534
67195.2875700869,763772.736416533
38358.4806636022,267097.84242453
81456.6247094855,17547.7284786344
128117.702950518,625185.231088418
151619.997548633,1927978.34578615
304257.378690224,1033339.38687831
158041.981577629,77858.3488219926
62405.2884634418,2432796.71486782
52847.829320469,966583.397806059
38071.8410389016,1676311.16507379
49613.8624790207,58392.9274887235
96331.2401196113,297334.791673645
46565.2918493738,527416.632975134
10044.4261450503,394134.924255303
105321.16857018,2384279.41766277
211160.452388707,53491.1555102979
27955.8494690411,1976212.11886996
204617.196733655,665994.378071446
185124.364388403,2833409.34788058
76994.0160697512,714759.629345743
48591.0293632113,217176.062141503
44002.1744967617,1309369.37840668
138644.219637804,582539.43646114
100948.551980413,248006.260033152
84863.9288329938,281236.893204782
67442.9080909485,385525.261267665
62367.2110682425,619348.484801009
60880.7116122076,222744.333109897
65564.9124082539,2596390.45523609
89165.3936744597,970174.132728701
134875.476338159,121834.780411299
20200.6504483218,699417.258253897
61800.8761827008,1987513.11001584
61060.7410887659,883305.637724159
197745.120466835,2127056.39015203
598429.01781316,97912.9923401735
80734.099497733,544540.797660212
12913.4865215185,3410393.20644264
148753.038127605,2924157.72662986
78004.2282012043,928798.047538762
169920.513767526,1253844.50529797
4227.24778383914,263724.540705403
40581.2522640231,1627991.49045114
45306.1005434081,550027.714056168
25109.3639129541,365447.253843693
76536.9276973674,507359.983863116
180447.5823036,1336164.52563594
164629.290770645,1140673.26227908
34251.509490381,2743349.75842149
98201.5531859958,961819.665814488
272995.706971772,699526.319571637
204220.392078833,1728858.12367595
285057.71118883,1670892.34741055
10961.6689179377,1099255.95404574
141789.300903588,1239953.98995947
59317.7261750285,1412904.73061507
21475.3455562846,272387.301314659
72655.3708402971,1492529.77902691
61552.4338527833,2119962.14269412
85442.1450447344,602791.973215398
88978.6382467414,815623.319086547
230874.459032829,1722681.52456471
301582.568848006,111340.817422419
31789.4048349612,1879331.42910673
82723.1868585449,315069.613658191
63586.3646910529,945858.737163675
20310.8789742921,1556413.43630219
48877.0227464802,594807.440078412
84685.0173275383,1755723.8330707
86652.9234568391,1073093.58996867
26058.566716077,2188616.56066051
24181.9185271054,205343.141473989
92306.6047383186,396275.433201289
65227.3860630916,71884.775679896
180667.226719775,1876005.93075318
27545.9693053071,474242.919415686
98154.5577903656,1662912.30143897
106458.022003091,2721098.27630812
92117.3131378788,1792365.87224417
5869.71979067919,489064.721068489
106437.895106783,1514929.97503871
106093.475970407,529476.220523271
76785.5452427506,752472.613030549
114908.423032938,1790159.86029971
1373.06506511407,43864.7416608833
87125.0070619823,2031734.29744046
136970.399071503,2448486.01565535
173283.022495113,449107.659863245
14751.3218010808,752338.377059028
105757.417354916,1331615.78839074
46143.7154278243,1947211.55111836
18419.9104943018,184162.770943842
35916.3501184906,1090070.44957902
87199.1564291351,1431085.79206953
76987.0659007286,1293811.17624495
76369.8788394546,887587.221756882
78483.1448775581,33099.6834840061
195677.50062907,1241457.37589254
79282.9085838798,1641290.93255718
180969.257956683,78254.4863483802
89625.5063069899,2024967.46610249
25380.724462213,720902.852813165
93313.909578649,3878746.17547953
177287.042728358,1260521.7778876
65919.9399485641,978204.597915459
290030.921557304,834669.542489046
519636.508466829,137078.417074212
360626.982628082,282700.079649434
105078.780220226,813663.896916389
30796.6178429029,621039.447480405
25696.8901002742,58392.8973870721
22652.4648166018,1161450.93892447
14058.1954285658,756181.144476436
30007.7403717362,230082.882762468
23267.4667146743,67396.0535043951
25639.9702921012,134332.996811481
207749.917146571,185169.023734213
325456.92340104,743688.877160817
93973.7260180801,2539840.43483091
64783.5251700192,151000.525199555
316301.714526716,1163761.07560174
139034.66842055,811419.138341273
37085.6684003849,96819.0085521306
64866.6981267055,2302565.68834723
42389.6384574158,2099847.70385861
183730.773145754,115915.390244561
110104.468444272,28368.4179332054
48312.0982050534,733024.254587101
21289.5728755428,209928.093758075
55914.8125172082,1551176.82490797
62992.1798635935,2811085.94862364
12364.1306286857,570756.720171469
168508.851581244,1003400.84206037
3212.08507430261,663317.155656382
45668.3387836077,1960969.69605857
50681.909248489,1249421.42063621
36636.3416255211,2673612.38067289
172581.677665445,625974.884483396
63553.8176854536,1298234.12909492
225699.042489788,552582.198114963
98233.9787710583,2477601.73132076
117055.009588053,986599.125469409
153697.469268698,659042.542287823
95042.1621072171,1333874.7381354
197201.720756834,281125.302330544
131573.293323982,1298503.38356133
2932.01168587808,1858497.77868772
64093.0888019384,425762.864905318
42845.6734306012,239343.796782969
9102.22180288294,315618.373840524
20393.7143981088,12662.2041726183
364928.759666212,469278.559831447
12991.8527995946,1747752.06396371
22833.7326168374,81510.2371940517
127580.015396384,999554.764323812
52992.1100544388,169495.705383342
114361.040084749,1100696.04869047
17703.4333753195,583226.851192417
114200.959840954,2319679.16676763
47205.3848596329,1711951.0636523
36994.0039242629,2073422.63781524
100306.606206481,1883541.91512158
102646.421598953,148048.67177867
137231.451245341,1562298.57107181
39140.8278256377,382268.369052297
688068.326825625,2733525.92501614
102582.38802721,336736.785008444
249437.624832115,1876280.53973427
87306.1819565575,353330.913479175
130258.68423502,324704.359378696
19980.2244414541,770697.612755891
28511.0895296435,688923.546407491
253715.476025841,33702.0264238164
12698.2156868657,166640.935683484
46933.9437437631,1817864.56180419
2942.71148200769,1296782.54318857
107405.190393629,1105009.14569885
62297.0696348373,75575.3124378613
57000.8764636969,1763125.42557076
52105.2275965109,1796271.77355012
67644.5640795844,2572261.3178404
77337.5562381643,861804.108269783
46454.7356852924,673194.79827334
129671.1128582,515625.782399577
88536.543301206,2718111.08734737
59459.5505694587,478311.299496371
69523.3813636582,73866.1623075832
54601.8581113039,2662038.24636252
824694.275859935,783541.403237042
27095.0774629493,1423460.77270108
137133.803686661,225074.396327462
24561.2424783106,243136.387189875
11096.7832892863,475282.408356963
14160.4504360481,95164.8659618013
55126.8533237529,893018.366798688
91114.4873155872,1582346.53991708
113639.276442561,1509177.45672533
41612.8512480812,1240811.99310894
97146.5656189603,2499354.45116882
36514.8962906598,1180020.30999123
94613.111640964,409024.353251981
55571.1573312924,308508.03495701
58691.7402572289,676898.793712852
59495.8209289502,1821577.47461242
72955.7082645443,269889.321771606
64806.1364805538,2436282.57482427
33861.0653820318,1732676.92818717
5031.27436171787,619273.933201045
46917.7843264606,548458.152878997
92301.8920876578,2784358.59998339
57118.8368000208,2211712.7811466
383756.111262704,835072.360609091
32600.0315989678,163376.655002844
49522.5482039317,307343.77190334
104177.803655592,576249.969254673
61857.5706146723,633983.565036452
52387.1575741862,240012.921143502
16264.4877036402,2047868.3355586
55428.9228611547,2827564.0599511
99916.2034091895,62122.8890600811
100602.977084833,294829.322615844
37509.2893701275,673357.417964309
28228.8221832964,250941.121163382
65581.5467403462,228987.695823425
300156.263877423,126011.931147443
1457083.05143087,393368.973902365
31458.9269408962,882797.964581818
33729.9501538415,62259.2779119954
47339.7407320338,444560.682570384
52653.4026779581,505834.246964097
